player_name,season_norm,goals,shots,passes,team_name,primary_pos,att_score,mid_score,def_score,league,season_name,season,extracted_year
Arouna Koné,2011/2012,0,1,0,Levante UD,Center Forward,5,0,0,La Liga,2011/2012,2011/2012,2011
Arouna Koné,2015/2016,5,37,0,Everton,Left Wing,435,0,0,Premier League,2015/2016,2015/2016,2015
Artem Dovbyk,2020,1,2,0,Ukraine,Right Center Forward,60,0,0,UEFA Euro,2020,2020,2020
Artem Dovbyk,2024,0,6,0,Ukraine,Center Forward,30,0,0,UEFA Euro,2024,2024,2024
Artem Dzyuba,2018,3,8,0,Russia,Center Forward,190,0,0,FIFA World Cup,2018,2018,2018
Artem Dzyuba,2020,1,5,0,Russia,Center Forward,75,0,0,FIFA World Cup,2020,2020,2020
Artem Kravets,2015/2016,1,16,0,VfB Stuttgart,Center Forward,130,0,0,1. Bundesliga,2015/2016,2015/2016,2015
Arthur Augusto de Matos Soares,2023/2024,0,2,0,Bayer Leverkusen,Left Wing Back,10,0,0,1. Bundesliga,2023/2024,2023/2024,2023
Arthur Etienne Boka,2014/2015,0,1,0,Málaga,Right Center Forward,5,0,0,La Liga,2014/2015,2014/2015,2014
Arthur Etienne Boka,2015/2016,0,7,0,Málaga,Left Back,35,0,0,La Liga,2015/2016,2015/2016,2015
Arthur Henrique Ramos de Oliveira Melo,2018/2019,0,4,0,Barcelona,Left Center Midfield,20,0,0,La Liga,2018/2019,2018/2019,2018
Arthur Henrique Ramos de Oliveira Melo,2019/2020,2,5,0,Barcelona,Left Center Midfield,125,0,0,La Liga,2019/2020,2019/2020,2019
Arthur Masuaku,2023,1,7,0,Congo DR,Left Back,85,0,0,African Cup of Nations,2023,2023,2023
Arthur Theate,2022/2023,0,1,0,Rennes,Left Center Back,5,0,0,Ligue 1,2022/2023,2022/2023,2022
Arthur Theate,2024,0,2,0,Belgium,Left Back,10,0,0,FIFA World Cup,2024,2024,2024
Artoms Rudņevs,2015/2016,2,15,0,Hamburger SV,Center Forward,175,0,0,1. Bundesliga,2015/2016,2015/2016,2015
Artur Ioniţă,2015/2016,4,40,0,Hellas Verona,Right Defensive Midfield,400,0,0,Serie A,2015/2016,2015/2016,2015
Artur Jędrzejczyk,2018,0,1,0,Poland,Left Back,5,0,0,UEFA Euro,2018,2018,2018
Artur Sobiech,2015/2016,7,30,0,Hannover 96,Center Forward,500,0,0,1. Bundesliga,2015/2016,2015/2016,2015
Arturo Erasmo Vidal Pardo,2014/2015,0,2,0,Juventus,Secondary Striker,10,0,0,Serie A,2014/2015,2014/2015,2014
Arturo Erasmo Vidal Pardo,2015/2016,4,51,0,Bayern Munich,Center Defensive Midfield,455,0,0,1. Bundesliga,2015/2016,2015/2016,2015
Arturo Erasmo Vidal Pardo,2018/2019,2,21,0,Barcelona,Right Center Midfield,205,0,0,La Liga,2018/2019,2018/2019,2018
Arturo Erasmo Vidal Pardo,2019/2020,7,24,0,Barcelona,Right Center Midfield,470,0,0,La Liga,2019/2020,2019/2020,2019
Arturo García Muñoz,2005/2006,0,2,0,Real Betis,Right Center Midfield,10,0,0,La Liga,2005/2006,2005/2006,2005
Ashleigh Neville,2019/2020,0,4,0,Tottenham Hotspur Women,Right Back,20,0,0,FA Women's Super League,2019/2020,2019/2020,2019
Ashleigh Neville,2020/2021,2,8,0,Tottenham Hotspur Women,Right Back,140,0,0,FA Women's Super League,2020/2021,2020/2021,2020
Ashleigh Plumptre,2023,0,5,0,Nigeria Women's,Left Back,25,0,0,Women's World Cup,2023,2023,2023
Ashley Cole,2003/2004,0,10,0,Arsenal,Left Back,50,0,0,Premier League,2003/2004,2003/2004,2003
Ashley Cole,2011/2012,1,1,0,Chelsea,Left Back,55,0,0,Premier League,2011/2012,2011/2012,2011
Ashley Elizabeth Marie Lawrence,2019,0,7,0,Canada Women's,Right Back,35,0,0,Women's World Cup,2019,2019,2019
Ashley Elizabeth Marie Lawrence,2023,0,1,0,Canada Women's,Left Back,5,0,0,Women's World Cup,2023,2023,2023
Ashley Hatch,2018,1,35,0,Washington Spirit,Center Forward,225,0,0,NWSL,2018,2018,2018
Ashley Hodson,2018/2019,1,1,0,Liverpool WFC,Left Center Midfield,55,0,0,FA Women's Super League,2018/2019,2018/2019,2018
Ashley Hodson,2019/2020,0,2,0,Liverpool WFC,Center Forward,10,0,0,FA Women's Super League,2019/2020,2019/2020,2019
Ashley Westwood,2015/2016,2,38,0,Aston Villa,Left Center Midfield,290,0,0,Premier League,2015/2016,2015/2016,2015
Ashley Williams,2015/2016,2,16,0,Swansea City,Left Center Back,180,0,0,Premier League,2015/2016,2015/2016,2015
Ashley Young,2015/2016,1,7,0,Manchester United,Left Wing,85,0,0,FA Women's Super League,2015/2016,2015/2016,2015
Ashley Young,2018,0,2,0,England,Left Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Ashutosh Mehta,2021/2022,0,7,0,ATK Mohun Bagan,Right Back,35,0,0,Indian Super league,2021/2022,2021/2022,2021
Asier Illarramendi Andonegi,2011/2012,0,1,0,Real Sociedad,Right Defensive Midfield,5,0,0,La Liga,2011/2012,2011/2012,2011
Asier Illarramendi Andonegi,2012/2013,0,2,0,Real Sociedad,Left Center Midfield,10,0,0,La Liga,2012/2013,2012/2013,2012
Asier Illarramendi Andonegi,2015/2016,1,22,0,Real Sociedad,Left Center Midfield,160,0,0,La Liga,2015/2016,2015/2016,2015
Asier Illarramendi Andonegi,2016/2017,0,1,0,Real Sociedad,Right Center Midfield,5,0,0,La Liga,2016/2017,2016/2017,2016
Asier Illarramendi Andonegi,2017/2018,0,1,0,Real Sociedad,Right Defensive Midfield,5,0,0,La Liga,2017/2018,2017/2018,2017
