player_name,season_norm,goals,shots,passes,team_name,primary_pos,att_score,mid_score,def_score,league,season_name,season,extracted_year
Trent Alexander-Arnold,2024,1,5,0,England,Right Defensive Midfield,75,0,0,FIFA World Cup,2024,2024,2024
Trent Sainsbury,2018,0,3,0,Australia,Right Center Back,15,0,0,FIFA World Cup,2018,2018,2018
Tyler Adams,2022,0,1,0,United States,Center Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Ui-Jo Hwang,2022,0,1,0,South Korea,Center Forward,5,0,0,FIFA World Cup,2022,2022,2022
Ulrich Hoeneß,1974,0,2,0,Germany,Right Defensive Midfield,10,0,0,FIFA World Cup,1974,1974,1974
Vaclav Migas,1970,0,2,0,Czechoslovakia,Left Center Back,10,0,0,FIFA World Cup,1970,1970,1970
Vahid Amiri,2018,0,2,0,Iran,Left Center Midfield,10,0,0,FIFA World Cup,2018,2018,2018
Valdomiro Vaz Franco,1974,0,2,0,Brazil,Right Center Forward,10,0,0,FIFA World Cup,1974,1974,1974
Veljko Birmančević,2024,0,1,0,Serbia,Right Wing Back,5,0,0,FIFA World Cup,2024,2024,2024
Viktor Claesson,2018,0,6,0,Sweden,Right Midfield,30,0,0,FIFA World Cup,2018,2018,2018
Viktor Claesson,2020,1,2,0,Sweden,Left Midfield,60,0,0,FIFA World Cup,2020,2020,2020
Vincent Janssen,2022,0,2,0,Netherlands,Right Center Forward,10,0,0,FIFA World Cup,2022,2022,2022
Vincent Kompany,2018,0,6,0,Belgium,Center Back,30,0,0,FIFA World Cup,2018,2018,2018
Vinícius José Paixão de Oliveira Júnior,2022,1,9,0,Brazil,Left Wing,95,0,0,FIFA World Cup,2022,2022,2022
Vinícius José Paixão de Oliveira Júnior,2024,2,4,0,Brazil,Left Center Forward,120,0,0,FIFA World Cup,2024,2024,2024
Virgil van Dijk,2022,0,4,0,Netherlands,Center Back,20,0,0,FIFA World Cup,2022,2022,2022
Virgil van Dijk,2024,0,5,0,Netherlands,Left Center Back,25,0,0,FIFA World Cup,2024,2024,2024
Vladimir Hagara,1970,0,4,0,Czechoslovakia,Left Back,20,0,0,FIFA World Cup,1970,1970,1970
Víctor Yoshimar Yotún Flores,2018,0,3,0,Peru,Left Defensive Midfield,15,0,0,FIFA World Cup,2018,2018,2018
Wahbi Khazri,2018,2,12,0,Tunisia,Center Forward,160,0,0,FIFA World Cup,2018,2018,2018
Wahbi Khazri,2022,1,5,0,Tunisia,Center Forward,75,0,0,FIFA World Cup,2022,2022,2022
Wajdi Kechrida,2023,0,1,0,Tunisia,Right Back,5,0,0,FIFA World Cup,2023,2023,2023
Waldyr Pereira,1958,1,9,0,Brazil,Left Defensive Midfield,95,0,0,FIFA World Cup,1958,1958,1958
Waldyr Pereira,1962,0,7,0,Brazil,Left Defensive Midfield,35,0,0,FIFA World Cup,1962,1962,1962
Walid Cheddira,2022,0,2,0,Morocco,Center Forward,10,0,0,FIFA World Cup,2022,2022,2022
Walker Zimmerman,2022,0,1,0,United States,Right Center Back,5,0,0,FIFA World Cup,2022,2022,2022
Warren Steven Madrigal Molina,2024,0,1,0,Costa Rica,Left Attacking Midfield,5,0,0,FIFA World Cup,2024,2024,2024
Wataru Endo,2022,0,6,0,Japan,Right Defensive Midfield,30,0,0,FIFA World Cup,2022,2022,2022
Weston McKennie,2022,0,5,0,United States,Left Center Midfield,25,0,0,FIFA World Cup,2022,2022,2022
Weston McKennie,2024,0,2,0,United States,Right Center Midfield,10,0,0,FIFA World Cup,2024,2024,2024
Wilder José Cartagena Mendoza,2024,0,1,0,Peru,Right Defensive Midfield,5,0,0,FIFA World Cup,2024,2024,2024
Willem van Hanegem,1974,0,12,0,Netherlands,Left Center Midfield,60,0,0,FIFA World Cup,1974,1974,1974
William Saliba,2024,0,2,0,France,Left Center Back,10,0,0,FIFA World Cup,2024,2024,2024
Willian Borges da Silva,2018,0,5,0,Brazil,Right Wing,25,0,0,FIFA World Cup,2018,2018,2018
Wim Jansen,1974,0,5,0,Netherlands,Right Center Midfield,25,0,0,FIFA World Cup,1974,1974,1974
Wim Suurbier,1974,0,3,0,Netherlands,Right Back,15,0,0,FIFA World Cup,1974,1974,1974
Wolfgang Overath,1974,0,1,0,Germany,Left Center Forward,5,0,0,FIFA World Cup,1974,1974,1974
Woo-Yeong Jeong,2022,0,1,0,South Korea,Center Attacking Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Woo-Young Jung,2018,0,3,0,South Korea,Left Center Midfield,15,0,0,FIFA World Cup,2018,2018,2018
Woo-Young Jung,2022,0,1,0,South Korea,Right Defensive Midfield,5,0,0,FIFA World Cup,2022,2022,2022
Wout Weghorst,2020,1,5,0,Netherlands,Right Center Forward,75,0,0,FIFA World Cup,2020,2020,2020
Wout Weghorst,2022,3,3,0,Netherlands,Center Attacking Midfield,165,0,0,FIFA World Cup,2022,2022,2022
Wout Weghorst,2024,1,4,0,Netherlands,Center Forward,70,0,0,FIFA World Cup,2024,2024,2024
Xavi Simons,2024,1,11,0,Netherlands,Center Attacking Midfield,105,0,0,FIFA World Cup,2024,2024,2024
Yahia Attiyat allah,2022,0,2,0,Morocco,Left Back,10,0,0,FIFA World Cup,2022,2022,2022
Yannick Ferreira Carrasco,2018,0,6,0,Belgium,Left Midfield,30,0,0,FIFA World Cup,2018,2018,2018
Yannick Ferreira Carrasco,2020,0,1,0,Belgium,Left Attacking Midfield,5,0,0,FIFA World Cup,2020,2020,2020
Yannick Ferreira Carrasco,2022,0,4,0,Belgium,Left Wing,20,0,0,FIFA World Cup,2022,2022,2022
Yannick Ferreira Carrasco,2024,0,6,0,Belgium,Left Back,30,0,0,FIFA World Cup,2024,2024,2024
Yasir Gharsan Al Shahrani,2018,0,5,0,Saudi Arabia,Left Back,25,0,0,FIFA World Cup,2018,2018,2018
Yassine Meriah,2022,0,1,0,Tunisia,Center Back,5,0,0,FIFA World Cup,2022,2022,2022
Yassine Meriah,2023,0,2,0,Tunisia,Right Center Back,10,0,0,FIFA World Cup,2023,2023,2023
Yeltsin Ignacio Tejeda Valverde,2022,1,2,0,Costa Rica,Left Defensive Midfield,60,0,0,FIFA World Cup,2022,2022,2022
Yong Lee,2018,0,1,0,South Korea,Right Back,5,0,0,FIFA World Cup,2018,2018,2018
Yoshinori Muto,2018,0,2,0,Japan,Right Center Forward,10,0,0,FIFA World Cup,2018,2018,2018
Young-Gwon Kim,2018,1,1,0,South Korea,Left Center Back,55,0,0,FIFA World Cup,2018,2018,2018
Young-Gwon Kim,2022,1,2,0,South Korea,Left Center Back,60,0,0,FIFA World Cup,2022,2022,2022
Younès Belhanda,2018,0,6,0,Morocco,Center Attacking Midfield,30,0,0,FIFA World Cup,2018,2018,2018
Youri Tielemans,2018,0,4,0,Belgium,Left Center Midfield,20,0,0,FIFA World Cup,2018,2018,2018
Youri Tielemans,2020,0,2,0,Belgium,Left Defensive Midfield,10,0,0,FIFA World Cup,2020,2020,2020
Youri Tielemans,2024,1,4,0,Belgium,Left Defensive Midfield,70,0,0,FIFA World Cup,2024,2024,2024
Youssef En-Nesyri,2018,1,1,0,Morocco,Center Forward,55,0,0,FIFA World Cup,2018,2018,2018
Youssef En-Nesyri,2022,2,11,0,Morocco,Center Forward,155,0,0,FIFA World Cup,2022,2022,2022
Youssef En-Nesyri,2023,1,8,0,Morocco,Center Forward,90,0,0,FIFA World Cup,2023,2023,2023
Youssef Msakni,2022,0,9,0,Tunisia,Left Attacking Midfield,45,0,0,FIFA World Cup,2022,2022,2022
Youssef Msakni,2023,0,6,0,Tunisia,Left Wing,30,0,0,FIFA World Cup,2023,2023,2023
Youssouf Fofana,2022,0,4,0,France,Left Defensive Midfield,20,0,0,FIFA World Cup,2022,2022,2022
Youssouf Fofana,2024,1,2,0,France,Center Defensive Midfield,60,0,0,FIFA World Cup,2024,2024,2024
Youssouf Sabaly,2018,0,2,0,Senegal,Left Back,10,0,0,FIFA World Cup,2018,2018,2018
Youssouf Sabaly,2022,0,2,0,Senegal,Right Back,10,0,0,FIFA World Cup,2022,2022,2022
Yuki Soma,2022,0,3,0,Japan,Left Midfield,15,0,0,FIFA World Cup,2022,2022,2022
Yunus Dimoara Musah,2022,0,4,0,United States,Right Center Midfield,20,0,0,FIFA World Cup,2022,2022,2022
Yuri Zhirkov,2018,0,2,0,Russia,Left Back,10,0,0,FIFA World Cup,2018,2018,2018
Yury Gazinskiy,2018,1,2,0,Russia,Left Center Midfield,60,0,0,FIFA World Cup,2018,2018,2018
Yuto Nagatomo,2018,0,2,0,Japan,Left Back,10,0,0,FIFA World Cup,2018,2018,2018
Yūya Ōsako,2018,1,7,0,Japan,Center Forward,85,0,0,FIFA World Cup,2018,2018,2018
Zakaria Aboukhlal,2022,1,3,0,Morocco,Left Wing,65,0,0,FIFA World Cup,2022,2022,2022
Álvaro José Zamora Mata,2024,0,1,0,Costa Rica,Right Center Forward,5,0,0,FIFA World Cup,2024,2024,2024
Ángel Fabián Di María Hernández,2018,1,4,0,Argentina,Right Wing,70,0,0,FIFA World Cup,2018,2018,2018
Ángel Fabián Di María Hernández,2022,1,7,0,Argentina,Right Wing,85,0,0,FIFA World Cup,2022,2022,2022
Ángel Fabián Di María Hernández,2024,0,6,0,Argentina,Right Midfield,30,0,0,FIFA World Cup,2024,2024,2024
Éder Gabriel Militão,2022,0,5,0,Brazil,Right Back,25,0,0,FIFA World Cup,2022,2022,2022
Éder Gabriel Militão,2024,0,2,0,Brazil,Right Center Back,10,0,0,FIFA World Cup,2024,2024,2024
Édison Michael Flores Peralta,2018,0,5,0,Peru,Left Wing,25,0,0,FIFA World Cup,2018,2018,2018
Édison Michael Flores Peralta,2024,0,2,0,Peru,Left Center Forward,10,0,0,FIFA World Cup,2024,2024,2024
Édson Arantes do Nascimento,1958,5,19,0,Brazil,Left Center Forward,345,0,0,FIFA World Cup,1958,1958,1958
Édson Arantes do Nascimento,1962,1,12,0,Brazil,Right Center Forward,110,0,0,FIFA World Cup,1962,1962,1962
Édson Arantes do Nascimento,1970,4,32,0,Brazil,Right Center Forward,360,0,0,FIFA World Cup,1970,1970,1970
Éver Maximiliano David Banega,2018,0,3,0,Argentina,Right Center Midfield,15,0,0,FIFA World Cup,2018,2018,2018
Óscar Alfredo Ruggeri Zocola,1990,0,1,0,Argentina,Left Center Back,5,0,0,FIFA World Cup,1990,1990,1990
Óscar Esau Duarte Gaitán,2018,0,2,0,Costa Rica,Left Center Back,10,0,0,FIFA World Cup,2018,2018,2018
Örjan Persson,1974,0,1,0,Sweden,Right Defensive Midfield,5,0,0,FIFA World Cup,1974,1974,1974
İlkay Gündoğan,2018,0,1,0,Germany,Right Defensive Midfield,5,0,0,FIFA World Cup,2018,2018,2018
İlkay Gündoğan,2020,0,1,0,Germany,Right Defensive Midfield,5,0,0,FIFA World Cup,2020,2020,2020
İlkay Gündoğan,2022,1,6,0,Germany,Left Defensive Midfield,80,0,0,FIFA World Cup,2022,2022,2022
İlkay Gündoğan,2024,1,7,0,Germany,Center Attacking Midfield,85,0,0,FIFA World Cup,2024,2024,2024
Šime Vrsaljko,2018,0,5,0,Croatia,Right Back,25,0,0,FIFA World Cup,2018,2018,2018
